seed_id,x0,vx0,vy0
78,-0.8710526315789474,-0.16105263157894736,0.1489202146989238
79,-0.8710526315789474,-0.14210526315789473,0.16709660280000668
80,-0.8710526315789474,-0.1231578947368421,0.18151394835787862
81,-0.8710526315789474,-0.10421052631578948,0.1930164415003651
82,-0.8710526315789474,-0.08526315789473685,0.20210238590945653
83,-0.8710526315789474,-0.06631578947368422,0.2090870549578804
84,-0.8710526315789474,-0.04736842105263158,0.21417612652081072
85,-0.8710526315789474,-0.028421052631578948,0.21750269941265266
86,-0.8710526315789474,-0.009473684210526316,0.2191470506120421
87,-0.8710526315789474,0.009473684210526316,0.2191470506120421
88,-0.8710526315789474,0.028421052631578948,0.21750269941265266
89,-0.8710526315789474,0.04736842105263158,0.21417612652081072
90,-0.8710526315789474,0.06631578947368422,0.2090870549578804
91,-0.8710526315789474,0.08526315789473685,0.20210238590945653
92,-0.8710526315789474,0.10421052631578948,0.1930164415003651
93,-0.8710526315789474,0.1231578947368421,0.18151394835787862
94,-0.8710526315789474,0.14210526315789473,0.16709660280000668
95,-0.8710526315789474,0.16105263157894736,0.1489202146989238
96,-0.8710526315789474,0.18,0.12536020295324077
97,-0.8578947368421053,-0.18,0.16788660426668445
98,-0.8578947368421053,-0.16105263157894736,0.1861396297237484
99,-0.8578947368421053,-0.14210526315789473,0.20097762580701314
100,-0.8578947368421053,-0.1231578947368421,0.21311509767303494
101,-0.8578947368421053,-0.10421052631578948,0.22299344855215916
102,-0.8578947368421053,-0.08526315789473685,0.23090280595526655
103,-0.8578947368421053,-0.06631578947368422,0.23704035090819517
104,-0.8578947368421053,-0.04736842105263158,0.2415411860929289
105,-0.8578947368421053,-0.028421052631578948,0.24449571705760273
106,-0.8578947368421053,-0.009473684210526316,0.24595967392984877
107,-0.8578947368421053,0.009473684210526316,0.24595967392984877
108,-0.8578947368421053,0.028421052631578948,0.24449571705760273
109,-0.8578947368421053,0.04736842105263158,0.2415411860929289
110,-0.8578947368421053,0.06631578947368422,0.23704035090819517
111,-0.8578947368421053,0.08526315789473685,0.23090280595526655
112,-0.8578947368421053,0.10421052631578948,0.22299344855215916
113,-0.8578947368421053,0.1231578947368421,0.21311509767303494
114,-0.8578947368421053,0.14210526315789473,0.20097762580701314
115,-0.8578947368421053,0.16105263157894736,0.1861396297237484
116,-0.8578947368421053,0.18,0.16788660426668445
117,-0.8447368421052631,-0.18,0.20518331458586642
118,-0.8447368421052631,-0.16105263157894736,0.22036842433964643
119,-0.8447368421052631,-0.14210526315789473,0.23303709311452567
